objective,seed,generator,dedup,n_cand,best_b10,best_b40,best_b80,revisits
cat_ackley_d3_L5,1022,flip,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,78
cat_ackley_d3_L5,1022,random,combination,1000,18.18351393439618,18.18351393439618,4.440892098500626e-16,0
cat_ackley_d3_L5,1023,keep,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d3_L5,1023,keep,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,76
cat_ackley_d3_L5,1023,flip,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d3_L5,1023,flip,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,78
cat_ackley_d3_L5,1023,random,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d3_L5,1024,keep,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d3_L5,1024,keep,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,78
cat_ackley_d3_L5,1024,flip,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d3_L5,1024,flip,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,79
cat_ackley_d3_L5,1024,random,combination,1000,18.18351393439618,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d3_L5,1025,keep,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d3_L5,1025,keep,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,79
cat_ackley_d3_L5,1025,flip,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d3_L5,1025,flip,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,78
cat_ackley_d3_L5,1025,random,combination,1000,20.492053317727446,18.18351393439618,4.440892098500626e-16,0
cat_ackley_d6_L11,1001,keep,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1001,keep,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,2
cat_ackley_d6_L11,1001,flip,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1001,flip,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1001,random,combination,1000,18.371399432243205,18.371399432243205,18.371399432243205,0
cat_ackley_d6_L11,1002,keep,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1002,keep,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1002,flip,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1002,flip,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,1
cat_ackley_d6_L11,1002,random,combination,1000,20.380938879483953,20.380938879483953,19.021061974992204,0
cat_ackley_d6_L11,1003,keep,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1003,keep,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,1
cat_ackley_d6_L11,1003,flip,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1003,flip,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,1
cat_ackley_d6_L11,1003,random,combination,1000,20.09515674387795,19.138433649884767,19.138433649884767,0
cat_ackley_d6_L11,1004,keep,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1004,keep,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,1
cat_ackley_d6_L11,1004,flip,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1004,flip,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,1
cat_ackley_d6_L11,1004,random,combination,1000,20.361220416298686,20.361220416298686,19.42319779651491,0
cat_ackley_d6_L11,1005,keep,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1005,keep,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1005,flip,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1005,flip,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1005,random,combination,1000,20.465228145728243,18.89331170158835,18.89331170158835,0
cat_ackley_d6_L11,1006,keep,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1006,keep,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,2
cat_ackley_d6_L11,1006,flip,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1006,flip,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,1
cat_ackley_d6_L11,1006,random,combination,1000,19.73516794440995,19.73516794440995,19.42319779651491,0
cat_ackley_d6_L11,1007,keep,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1007,keep,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,2
cat_ackley_d6_L11,1007,flip,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1007,flip,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,1
cat_ackley_d6_L11,1007,random,combination,1000,20.07362183654976,20.07362183654976,19.75282680300193,0
cat_ackley_d6_L11,1008,keep,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1008,keep,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,1
cat_ackley_d6_L11,1008,flip,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1008,flip,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,1
cat_ackley_d6_L11,1008,random,combination,1000,15.115597700429102,15.115597700429102,15.115597700429102,0
cat_ackley_d6_L11,1009,keep,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1009,keep,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,2
cat_ackley_d6_L11,1009,flip,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1009,flip,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,2
cat_ackley_d6_L11,1009,random,combination,1000,19.727085263650988,15.954600838478786,15.954600838478786,0
cat_ackley_d6_L11,1010,keep,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1010,keep,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1010,flip,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1010,flip,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1010,random,combination,1000,19.651836630544977,16.871636965186536,16.871636965186536,0
cat_ackley_d6_L11,1011,keep,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1011,keep,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,1
cat_ackley_d6_L11,1011,flip,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1011,flip,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,1
cat_ackley_d6_L11,1011,random,combination,1000,18.742517344170977,18.742517344170977,18.742517344170977,0
cat_ackley_d6_L11,1012,keep,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1012,keep,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1012,flip,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1012,flip,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,1
cat_ackley_d6_L11,1012,random,combination,1000,19.813763754867797,19.813763754867797,19.75282680300193,0
cat_ackley_d6_L11,1013,keep,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1013,keep,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,3
cat_ackley_d6_L11,1013,flip,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1013,flip,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,1
cat_ackley_d6_L11,1013,random,combination,1000,19.88827508850725,19.88827508850725,19.597817268585498,0
cat_ackley_d6_L11,1014,keep,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1014,keep,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,1
cat_ackley_d6_L11,1014,flip,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1014,flip,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,1
cat_ackley_d6_L11,1014,random,combination,1000,20.768672759275372,19.236332300498162,19.138433649884767,0
cat_ackley_d6_L11,1015,keep,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1015,keep,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1015,flip,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1015,flip,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,1
cat_ackley_d6_L11,1015,random,combination,1000,20.300556743540344,20.049110976035283,19.59712792141321,0
cat_ackley_d6_L11,1016,keep,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1016,keep,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,1
cat_ackley_d6_L11,1016,flip,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1016,flip,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,1
cat_ackley_d6_L11,1016,random,combination,1000,20.090269280941033,19.89500073812884,19.138433649884767,0
cat_ackley_d6_L11,1017,keep,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1017,keep,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,1
cat_ackley_d6_L11,1017,flip,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1017,flip,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1017,random,combination,1000,20.44137437318929,18.54872487829243,18.371399432243205,0
cat_ackley_d6_L11,1018,keep,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1018,keep,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,2
cat_ackley_d6_L11,1018,flip,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1018,flip,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,1
cat_ackley_d6_L11,1018,random,combination,1000,18.371399432243205,18.371399432243205,18.371399432243205,0
cat_ackley_d6_L11,1019,keep,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1019,keep,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1019,flip,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1019,flip,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,2
cat_ackley_d6_L11,1019,random,combination,1000,20.049110976035283,20.049110976035283,18.55803910364575,0
cat_ackley_d6_L11,1020,keep,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1020,keep,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1020,flip,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1020,flip,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,1
cat_ackley_d6_L11,1020,random,combination,1000,18.548724878292425,18.548724878292425,18.548724878292425,0
cat_ackley_d6_L11,1021,keep,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1021,keep,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1021,flip,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1021,flip,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,1
cat_ackley_d6_L11,1021,random,combination,1000,19.597817268585498,19.597817268585498,19.597817268585498,0
cat_ackley_d6_L11,1022,keep,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1022,keep,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1022,flip,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1022,flip,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,1
cat_ackley_d6_L11,1022,random,combination,1000,20.04911097603529,16.871636965186536,16.871636965186536,0
cat_ackley_d6_L11,1023,keep,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1023,keep,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1023,flip,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1023,flip,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,1
cat_ackley_d6_L11,1023,random,combination,1000,20.04911097603529,17.71359915426655,17.71359915426655,0
cat_ackley_d6_L11,1024,keep,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1024,keep,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1024,flip,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1024,flip,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1024,random,combination,1000,20.7439208001866,19.727085263650988,18.81640060080548,0
cat_ackley_d6_L11,1025,keep,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1025,keep,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1025,flip,combination,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0
cat_ackley_d6_L11,1025,flip,encoding,1000,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,1
cat_ackley_d6_L11,1025,random,combination,1000,20.300556743540348,19.138433649884767,19.138433649884767,0
